dgp,noise,shift_family,method,severity,coverage_mean,coverage_sd,coverage_gap_mean,coverage_deficit_mean,width_mean,interval_score_mean,infinite_fraction_mean,ess_ratio_mean,weight_cv_mean,max_normalized_weight_mean,shift_auc_mean,mmd2_mean,log_weight_rmse_mean,log_weight_mae_mean,log_weight_corr_mean,est_to_oracle_ess_ratio_mean,coverage_se,coverage_ci95_low,coverage_ci95_high
nonlinear,gaussian,mean,Estimated-WCP-Primary,1.0,0.90576,0.023812277331749235,0.018799999999999966,0.006519999999999997,6.273297485591758,8.430669189880437,0.0003333333333333067,0.3127267884924533,1.5209161043308046,0.022919336408929746,0.7546881866666666,0.06211814412282047,0.24705394323079471,0.18074827191624301,0.9724184485105437,0.8513556839949479,0.004347507146722661,0.8968683495141391,0.914651650485861
nonlinear,gaussian,mean,Estimated-WCP-Primary,1.5,0.91948,0.047220936326868884,0.042359999999999946,0.011439999999999983,7.694001791400116,9.59150186010084,0.01885333333333328,0.09599198136287905,3.4947039168419534,0.07181401209975508,0.8526169333333333,0.12102397900166444,0.3392261617688943,0.2515066808370626,0.978039863940888,0.7023704675632623,0.008621324004247076,0.9018474125920837,0.9371125874079163
nonlinear,gaussian,mean,Estimated-WCP-Primary,2.0,0.9311466666666667,0.04569231228881781,0.04669333333333326,0.0077733333333333265,8.80076753486901,10.568937785244621,0.1181333333333333,0.03403053165697126,7.254906197501949,0.18395211864056005,0.9189328,0.19777459447124762,0.5477867196169047,0.3938531088615882,0.9776978585646934,0.57215825539796,0.008342236715052007,0.9140848768553546,0.9482084564779788
nonlinear,gaussian,mean,Estimated-WCP-Sensitivity,0.0,0.90672,0.01260559262856142,0.01106666666666661,0.0021733333333333266,5.495495171001532,7.334383669947423,0.0,0.9695615580427337,0.17279738705284206,0.0023232324745568367,0.49771188,0.004185435629133746,0.16440463045674408,0.11985551071276276,,0.9695615580427337,0.002301455811127977,0.9020129943550225,0.9114270056449775
nonlinear,gaussian,mean,Estimated-WCP-Sensitivity,0.5,0.9040933333333333,0.01462418717654808,0.01299999999999995,0.0044533333333333265,5.6509781936400465,7.620239155911912,0.0,0.7879222947451809,0.5182458686116803,0.005420907648089081,0.6288876133333333,0.017798142064929412,0.19222806474730314,0.1410115767394994,0.9244932833653235,1.0166303028118422,0.002669999067257723,0.8986325720965112,0.9095540945701555
nonlinear,gaussian,mean,Estimated-WCP-Sensitivity,1.0,0.90164,0.022063819658686354,0.016306666666666615,0.007333333333333313,6.148385692968467,8.421610836923834,0.00031999999999996,0.3802046394900934,1.3279934317731619,0.021034570432692176,0.7552086266666667,0.06211814412282047,0.3740659609733949,0.2634136278532051,0.9639724591501928,1.0213086611087145,0.00402828391059615,0.8934012343391226,0.9098787656608774
nonlinear,gaussian,mean,Estimated-WCP-Sensitivity,1.5,0.9087466666666667,0.04297216206619904,0.0354933333333333,0.013373333333333329,7.255288339910354,9.390952507136209,0.018653333333333275,0.12565291050992217,3.2819127337061214,0.07244659916551068,0.8533998933333333,0.12102397900166444,0.7902010686174996,0.5408152974227531,0.9507766127869218,0.8433053542838053,0.007845607502808341,0.8927005976413843,0.9247927356919491
nonlinear,gaussian,mean,Estimated-WCP-Sensitivity,2.0,0.9177066666666666,0.04886315114920328,0.04389333333333329,0.01309333333333333,8.202200113036662,10.287433104714387,0.1020533333333333,0.0576755412622531,6.04641483895895,0.152450054683522,0.9195698666666666,0.19777459447124762,1.4307914498106178,1.01661199475589,0.9287347325701707,0.9065344189162003,0.008921150038401039,0.8994608661662155,0.9359524671671177
nonlinear,gaussian,mean,Oracle-WCP-Ridge,0.0,0.9016,0.011852891397577168,0.009439999999999957,0.003919999999999996,5.398518794699807,7.326699970327782,0.0,1.0,0.0,0.001,,0.004185435629133746,0.0,0.0,1.0,1.0,0.002164031996703983,0.8971740576138173,0.9060259423861826
nonlinear,gaussian,mean,Oracle-WCP-Ridge,0.5,0.90148,0.014697370161194578,0.012279999999999963,0.005399999999999997,5.608120406679294,7.6211767919570965,0.0,0.7750438502888937,0.5387010447447378,0.00455833204728995,,0.017798142064929412,0.0,0.0,1.0,1.0,0.0026833603910965368,0.8959919117876045,0.9069680882123954
nonlinear,gaussian,mean,Oracle-WCP-Ridge,1.0,0.9009333333333333,0.022817859510560545,0.015973333333333287,0.007519999999999987,6.151885380751342,8.46184592710769,0.0,0.36899406880025754,1.3310071251053666,0.016832938070938993,,0.06211814412282047,0.0,0.0,1.0,1.0,0.0041659521226392665,0.8924130045644058,0.9094536621022608
nonlinear,gaussian,mean,Oracle-WCP-Ridge,1.5,0.9034666666666666,0.04230116435450833,0.03397333333333329,0.015253333333333325,7.233234537066104,9.516836909865164,0.008439999999999967,0.13796197538228544,2.757898967242859,0.04886073899413308,,0.12102397900166444,0.0,0.0,1.0,1.0,0.007723100641899223,0.8876711523046803,0.919262181028653
nonlinear,gaussian,mean,Oracle-WCP-Ridge,2.0,0.9223866666666667,0.0487680487072493,0.044546666666666616,0.01107999999999999,8.513955709280562,10.462018133220543,0.08686666666666663,0.05557132963342092,4.999458261089196,0.10722505314278212,,0.19777459447124762,0.0,0.0,1.0,1.0,0.008903786787490367,0.9041763780016618,0.9405969553316715
nonlinear,gaussian,mean,SCP-Ridge,0.0,0.9016,0.011852891397577168,0.009439999999999957,0.003919999999999996,5.398518794699807,7.326699970327782,0.0,1.0,0.0,0.001,,0.004185435629133746,,,,,0.002164031996703983,0.8971740576138173,0.9060259423861826
nonlinear,gaussian,mean,SCP-Ridge,0.5,0.8914799999999999,0.012955158738164283,0.01190666666666664,0.01021333333333332,5.398518794699807,7.625724672987162,0.0,1.0,0.0,0.001,,0.017798142064929412,,,,,0.002365277558984247,0.8866424642244941,0.8963175357755058
nonlinear,gaussian,mean,SCP-Ridge,1.0,0.8660933333333334,0.014993399313981647,0.033906666666666634,0.033906666666666634,5.398518794699807,8.582860487894214,0.0,1.0,0.0,0.001,,0.06211814412282047,,,,,0.002737407672650077,0.860494706018628,0.8716919606480388
nonlinear,gaussian,mean,SCP-Ridge,1.5,0.8153199999999999,0.016642330738625314,0.08467999999999996,0.08467999999999996,5.398518794699807,10.488348494167395,0.0,1.0,0.0,0.001,,0.12102397900166444,,,,,0.0030384599850022324,0.8091056515722392,0.8215343484277606
nonlinear,gaussian,mean,SCP-Ridge,2.0,0.74104,0.0186325928748894,0.15896,0.15896,5.398518794699807,14.00603469448246,0.0,1.0,0.0,0.001,,0.19777459447124762,,,,,0.003401830474128986,0.734082475476801,0.747997524523199
nonlinear,gaussian,mixture,CQR-GBR,0.0,0.9021733333333334,0.009707833073786651,0.008199999999999947,0.00301333333333332,5.040311963037455,6.450279091989876,0.0,1.0,0.0,0.001,,0.004185435629133746,,,,,0.001772399719669221,0.8985483688889582,0.9057982977777086
nonlinear,gaussian,mixture,CQR-GBR,0.5,0.8745200000000001,0.0129726077457132,0.02547999999999997,0.02547999999999997,5.113544646173537,7.601512720029599,0.0,1.0,0.0,0.001,,0.006770954186836274,,,,,0.0023684632973311206,0.8696759486579951,0.879364051342005
nonlinear,gaussian,mixture,CQR-GBR,1.0,0.8493333333333334,0.012563914757072664,0.05066666666666664,0.05066666666666664,5.175938130648166,8.642518901698498,0.0,1.0,0.0,0.001,,0.01806549972821111,,,,,0.002293846507673579,0.8446418904613368,0.85402477620533
nonlinear,gaussian,mixture,CQR-GBR,1.5,0.8248533333333333,0.016916095851306073,0.07514666666666664,0.07514666666666664,5.240050536874383,9.827458485831446,0.0,1.0,0.0,0.001,,0.03154793039335059,,,,,0.0030884424275599643,0.8185367593324674,0.8311699073341993
nonlinear,gaussian,mixture,CQR-GBR,2.0,0.7997866666666666,0.018100328313527123,0.10021333333333331,0.10021333333333331,5.310417452086628,10.83337806541064,0.0,1.0,0.0,0.001,,0.05149854090627693,,,,,0.0033046527051894155,0.7930278929970592,0.8065454403362741
nonlinear,gaussian,mixture,Estimated-WCP-Primary,0.0,0.9075066666666667,0.01340661013837198,0.0117466666666666,0.002119999999999987,5.517605924207155,7.3394363680189745,0.0,0.9554627569365264,0.21000371540612575,0.002756838635599327,0.4977024666666666,0.004185435629133746,0.19597403720398948,0.14299587449990947,,0.9554627569365265,0.002447700930821263,0.9025005561678753,0.9125127771654581
nonlinear,gaussian,mixture,Estimated-WCP-Primary,0.5,0.8954533333333334,0.01623295357010531,0.013159999999999944,0.008853333333333303,5.799752489435014,8.431961064332006,0.00014666666666664335,0.8270641621562465,0.45453863961280233,0.007401848416114776,0.5395124533333333,0.006770954186836274,0.25251617823403666,0.18934832341802457,0.622445243779422,3.041088655909736,0.0029637182817602325,0.8893918488525469,0.90151481781412
nonlinear,gaussian,mixture,Estimated-WCP-Primary,1.0,0.88568,0.0212280621039617,0.02098666666666664,0.017653333333333316,6.081261725926483,9.12088419621795,0.0035333333333332864,0.6327974434374473,0.7911539335791663,0.01437498058039713,0.5888720666666667,0.01806549972821111,0.27879284635185814,0.21452494101443667,0.7602044650157669,3.624012291472821,0.0038756961554867997,0.8777533113388987,0.8936066886611014
nonlinear,gaussian,mixture,Estimated-WCP-Primary,1.5,0.8832,0.030013330371686527,0.028559999999999978,0.02267999999999999,6.361511917079559,9.586241248909914,0.012999999999999956,0.4464804111092939,1.2639537787083943,0.026530805851333772,0.6354661333333333,0.03154793039335059,0.3040865546929855,0.23577031613657937,0.819180999268209,3.3468832990362523,0.005479659356809208,0.871992838254664,0.894407161745336
nonlinear,gaussian,mixture,Estimated-WCP-Primary,2.0,0.89052,0.03546034599282747,0.03155999999999995,0.02051999999999998,6.85485263182223,9.761901578742032,0.032359999999999944,0.3187427700408566,2.0621323235958187,0.047427744441042176,0.6781089466666667,0.05149854090627693,0.3077164622546198,0.23358434662230274,0.8569906888853107,2.379579300194533,0.006474143799069843,0.8772788891947128,0.9037611108052872
nonlinear,gaussian,mixture,Estimated-WCP-Sensitivity,0.0,0.90672,0.01260559262856142,0.01106666666666661,0.0021733333333333266,5.495495171001532,7.334383669947423,0.0,0.9695615580427337,0.17279738705284206,0.0023232324745568367,0.49771188,0.004185435629133746,0.16440463045674408,0.11985551071276276,,0.9695615580427337,0.002301455811127977,0.9020129943550225,0.9114270056449775
nonlinear,gaussian,mixture,Estimated-WCP-Sensitivity,0.5,0.8916000000000001,0.014296177449065625,0.012773333333333298,0.010586666666666661,5.7085985373488155,8.448470952947469,3.999999999999e-05,0.8811816428827174,0.36309479134481415,0.005652114671813396,0.5399732,0.006770954186836274,0.21665573095135537,0.1601717336344705,0.6441580247154991,3.329580141608661,0.002610112958316635,0.8862617196083362,0.8969382803916639
nonlinear,gaussian,mixture,Estimated-WCP-Sensitivity,1.0,0.8784,0.018849384879746807,0.02410666666666664,0.022853333333333316,5.935163638349797,9.273246530980396,0.0014533333333332967,0.7339439494886785,0.6086503026921474,0.010410577067125223,0.5894989066666666,0.01806549972821111,0.24471195712946744,0.18662403213895787,0.7806550152891336,4.971092479607578,0.003441411097911376,0.8713615240117871,0.8854384759882128
nonlinear,gaussian,mixture,Estimated-WCP-Sensitivity,1.5,0.8704133333333334,0.026233010703590864,0.03382666666666664,0.03170666666666665,6.133455352003574,9.88379405333912,0.007039999999999963,0.5800160921371396,0.9046630060831978,0.017507774637545877,0.6361466,0.03154793039335059,0.27462351581909916,0.21275952505253332,0.8393150859791874,5.231307262275937,0.004789470571210395,0.8606177661509716,0.8802089005156951
nonlinear,gaussian,mixture,Estimated-WCP-Sensitivity,2.0,0.8698666666666667,0.033310134455916914,0.03869333333333331,0.03441333333333331,6.552527679429136,10.21868708413985,0.01851999999999994,0.45956040914056623,1.3440576352275408,0.028310015455860055,0.6789203866666667,0.05149854090627693,0.302795859321203,0.2394199188381862,0.8774728512039643,4.078256229415795,0.0060815706783452555,0.8574284580445899,0.8823048752887435
nonlinear,gaussian,mixture,Oracle-WCP-Ridge,0.0,0.9016,0.011852891397577168,0.009439999999999957,0.003919999999999996,5.398518794699807,7.326699970327782,0.0,1.0,0.0,0.001,,0.004185435629133746,0.0,0.0,1.0,1.0,0.002164031996703983,0.8971740576138173,0.9060259423861826
nonlinear,gaussian,mixture,Oracle-WCP-Ridge,0.5,0.9031199999999999,0.02525399797642156,0.016799999999999947,0.006839999999999997,6.046231213991411,8.25883517530168,0.006079999999999953,0.6644215772690188,1.040205776635392,0.02677218984005204,,0.006770954186836274,0.0,0.0,1.0,1.0,0.0046107281196253016,0.8936900021779275,0.9125499978220724
nonlinear,gaussian,mixture,Oracle-WCP-Ridge,1.0,0.9032533333333334,0.030553466232991877,0.022053333333333303,0.009399999999999993,6.3663731818081315,8.658545852681549,0.019719999999999946,0.41228900106403094,1.918107311400376,0.04825213968417722,,0.01806549972821111,0.0,0.0,1.0,1.0,0.005578274221927348,0.8918444815427028,0.9146621851239639
nonlinear,gaussian,mixture,Oracle-WCP-Ridge,1.5,0.9083466666666666,0.03646409413271557,0.027866666666666633,0.009759999999999993,6.77369027606214,9.040772600998995,0.039453333333333306,0.259763321719369,2.7119085582045934,0.06742364229109497,,0.03154793039335059,0.0,0.0,1.0,1.0,0.006657402298493364,0.8947307501461856,0.9219625831871476
nonlinear,gaussian,mixture,Oracle-WCP-Ridge,2.0,0.91344,0.04087047328092614,0.03343999999999995,0.00999999999999998,7.256890892167021,9.38362957718356,0.06310666666666662,0.17016285240316184,3.457628305867357,0.08521843678880334,,0.05149854090627693,0.0,0.0,1.0,1.0,0.007461893383958474,0.8981787144646942,0.9287012855353058
nonlinear,gaussian,mixture,SCP-Ridge,0.0,0.9016,0.011852891397577168,0.009439999999999957,0.003919999999999996,5.398518794699807,7.326699970327782,0.0,1.0,0.0,0.001,,0.004185435629133746,,,,,0.002164031996703983,0.8971740576138173,0.9060259423861826
nonlinear,gaussian,mixture,SCP-Ridge,0.5,0.8765333333333333,0.012634417507235,0.02346666666666664,0.02346666666666664,5.398518794699807,8.519960873995622,0.0,1.0,0.0,0.001,,0.006770954186836274,,,,,0.0023067184898836,0.8718155643017678,0.8812511023648988
nonlinear,gaussian,mixture,SCP-Ridge,1.0,0.8506266666666666,0.013140590794815185,0.049373333333333304,0.049373333333333304,5.398518794699807,9.677576383724531,0.0,1.0,0.0,0.001,,0.01806549972821111,,,,,0.0023991326657550054,0.8457198894232556,0.8555334439100777
nonlinear,gaussian,mixture,SCP-Ridge,1.5,0.827,0.01548828255655622,0.07299999999999998,0.07299999999999998,5.398518794699807,10.893454323126367,0.0,1.0,0.0,0.001,,0.03154793039335059,,,,,0.002827760577746542,0.8212165802455385,0.8327834197544615
nonlinear,gaussian,mixture,SCP-Ridge,2.0,0.8028666666666666,0.016395149268616915,0.09713333333333331,0.09713333333333331,5.398518794699807,11.952204806872007,0.0,1.0,0.0,0.001,,0.05149854090627693,,,,,0.0029933310293619366,0.7967446173167,0.8089887160166332
nonlinear,gaussian,nonlinear,CQR-GBR,0.0,0.9021733333333334,0.009707833073786651,0.008199999999999947,0.00301333333333332,5.040311963037455,6.450279091989876,0.0,1.0,0.0,0.001,,0.004185435629133746,,,,,0.001772399719669221,0.8985483688889582,0.9057982977777086
nonlinear,gaussian,nonlinear,CQR-GBR,0.5,0.8972533333333333,0.01298603316918851,0.00981333333333328,0.00627999999999998,5.045371492157316,6.5330181445181825,0.0,1.0,0.0,0.001,,0.00423825290333536,,,,,0.002370914433091616,0.8924042688558141,0.9021023978108526
nonlinear,gaussian,nonlinear,CQR-GBR,1.0,0.8957866666666666,0.012822279460950478,0.010719999999999947,0.007466666666666653,5.054513464535225,6.566244186772741,0.0,1.0,0.0,0.001,,0.004396787275852154,,,,,0.002341017233132586,0.8909987488287203,0.9005745845046129
nonlinear,gaussian,nonlinear,CQR-GBR,1.5,0.89624,0.012116947379315601,0.009199999999999948,0.006479999999999981,5.067405536174702,6.568837110270207,0.0,1.0,0.0,0.001,,0.0043687882291174405,,,,,0.0022122418025847536,0.8917154574897886,0.9007645425102114
nonlinear,gaussian,nonlinear,CQR-GBR,2.0,0.8985466666666666,0.011042480147869484,0.008999999999999952,0.0052266666666666494,5.086205195663957,6.540638820810335,0.0,1.0,0.0,0.001,,0.005746545712535026,,,,,0.002016071822597033,0.8944233368144227,0.9026699965189106
nonlinear,gaussian,nonlinear,Estimated-WCP-Primary,0.0,0.9075066666666667,0.01340661013837198,0.0117466666666666,0.002119999999999987,5.517605924207155,7.3394363680189745,0.0,0.9554627569365264,0.21000371540612575,0.002756838635599327,0.4977024666666666,0.004185435629133746,0.19597403720398948,0.14299587449990947,,0.9554627569365265,0.002447700930821263,0.9025005561678753,0.9125127771654581
nonlinear,gaussian,nonlinear,Estimated-WCP-Primary,0.5,0.9078933333333333,0.014111646775364086,0.01287999999999994,0.002493333333333317,5.529863423385492,7.310581414100197,0.0,0.9549804389167647,0.21133781883951946,0.0028188459677701335,0.49868994666666666,0.00423825290333536,,,,,0.0025764224208039825,0.9026239578276497,0.913162708839017
nonlinear,gaussian,nonlinear,Estimated-WCP-Primary,1.0,0.9081866666666667,0.015392155040201794,0.014106666666666623,0.0029599999999999865,5.530644931245783,7.254030495414359,0.0,0.939566626712608,0.24840938575386545,0.00347188652712524,0.5057810266666667,0.004396787275852154,,,,,0.0028102101747117868,0.9024391415167232,0.9139341918166102
nonlinear,gaussian,nonlinear,Estimated-WCP-Primary,1.5,0.91264,0.013923772774498366,0.015999999999999945,0.00167999999999999,5.631595772749036,7.207657317979236,3.999999999999666e-05,0.9144224879242769,0.2996522491226379,0.0045742278516547165,0.51781216,0.0043687882291174405,,,,,0.002542121478056349,0.907440777799177,0.917839222200823
nonlinear,gaussian,nonlinear,Estimated-WCP-Primary,2.0,0.9179066666666666,0.016247290136561517,0.02150666666666661,0.0018,5.751353050983315,7.295178293126962,0.00051999999999995,0.8213559094864319,0.4603748849864976,0.00813895287520426,0.5361369066666666,0.005746545712535026,,,,,0.0029663357687086445,0.9118398288239852,0.9239735045093481
nonlinear,gaussian,nonlinear,Estimated-WCP-Sensitivity,0.0,0.90672,0.01260559262856142,0.01106666666666661,0.0021733333333333266,5.495495171001532,7.334383669947423,0.0,0.9695615580427337,0.17279738705284206,0.0023232324745568367,0.49771188,0.004185435629133746,0.16440463045674408,0.11985551071276276,,0.9695615580427337,0.002301455811127977,0.9020129943550225,0.9114270056449775
nonlinear,gaussian,nonlinear,Estimated-WCP-Sensitivity,0.5,0.9066266666666667,0.013251803607455688,0.011826666666666614,0.0025999999999999864,5.505397254795275,7.305462507560604,0.0,0.9693808500747944,0.17335446300089477,0.002367863851710723,0.49871138666666665,0.00423825290333536,,,,,0.0024194372544772717,0.9016783618765296,0.9115749714568038
nonlinear,gaussian,nonlinear,Estimated-WCP-Sensitivity,1.0,0.9072666666666667,0.015089282182450191,0.013453333333333284,0.0030933333333333234,5.506543413118141,7.249836044083869,0.0,0.9600944354896491,0.20012349971758603,0.0027941191865089466,0.5057323333333333,0.004396787275852154,,,,,0.002754913409296251,0.9016322361004651,0.9129010972328683
nonlinear,gaussian,nonlinear,Estimated-WCP-Sensitivity,1.5,0.90964,0.013557072209608952,0.01395999999999994,0.0021599999999999935,5.570499221361077,7.200979715785299,2.666666666666e-05,0.9478244197141621,0.229856501106967,0.00343076712929673,0.51737984,0.0043687882291174405,,,,,0.0024751714209764095,0.9045777060404593,0.9147022939595407
nonlinear,gaussian,nonlinear,Estimated-WCP-Sensitivity,2.0,0.9123333333333333,0.013972222031793904,0.016146666666666597,0.00190666666666666,5.625943231318348,7.2774368364914706,0.00025333333333329,0.9084939469067136,0.3112391648264628,0.005006204966029997,0.53485016,0.005746545712535026,,,,,0.002550967061761395,0.9071160198825148,0.9175506467841519
nonlinear,gaussian,nonlinear,Oracle-WCP-Ridge,0.0,0.9016,0.011852891397577168,0.009439999999999957,0.003919999999999996,5.398518794699807,7.326699970327782,0.0,1.0,0.0,0.001,,0.004185435629133746,0.0,0.0,1.0,1.0,0.002164031996703983,0.8971740576138173,0.9060259423861826
nonlinear,gaussian,nonlinear,SCP-Ridge,0.0,0.9016,0.011852891397577168,0.009439999999999957,0.003919999999999996,5.398518794699807,7.326699970327782,0.0,1.0,0.0,0.001,,0.004185435629133746,,,,,0.002164031996703983,0.8971740576138173,0.9060259423861826
nonlinear,gaussian,nonlinear,SCP-Ridge,0.5,0.9012666666666667,0.011870140263916723,0.009399999999999934,0.004066666666666646,5.398518794699807,7.296955953713472,0.0,1.0,0.0,0.001,,0.00423825290333536,,,,,0.002167181194432505,0.8968342834479407,0.9056990498853926
nonlinear,gaussian,nonlinear,SCP-Ridge,1.0,0.9019866666666666,0.014100519269805671,0.010893333333333286,0.004453333333333323,5.398518794699807,7.240991154260091,0.0,1.0,0.0,0.001,,0.004396787275852154,,,,,0.0025743908255362797,0.8967214462398453,0.9072518870934879
nonlinear,gaussian,nonlinear,SCP-Ridge,1.5,0.9010666666666667,0.013247910266784787,0.01106666666666661,0.00499999999999998,5.398518794699807,7.190046210956799,0.0,1.0,0.0,0.001,,0.0043687882291174405,,,,,0.0024187264309741036,0.8961198156738286,0.9060135176595048
nonlinear,gaussian,nonlinear,SCP-Ridge,2.0,0.9009866666666666,0.012337208462357993,0.010133333333333288,0.004573333333333327,5.398518794699807,7.265234751191789,0.0,1.0,0.0,0.001,,0.005746545712535026,,,,,0.002252455790492366,0.8963798773163582,0.905593456016975
nonlinear,gaussian,tail_mixture,CQR-GBR,0.0,0.9021733333333334,0.009707833073786651,0.008199999999999947,0.00301333333333332,5.040311963037455,6.450279091989876,0.0,1.0,0.0,0.001,,0.004185435629133746,,,,,0.001772399719669221,0.8985483688889582,0.9057982977777086
nonlinear,gaussian,tail_mixture,CQR-GBR,0.5,0.86716,0.012174070806431193,0.03283999999999998,0.03283999999999998,5.192086338624906,10.706170294177817,0.0,1.0,0.0,0.001,,0.00542465396918063,,,,,0.002222671065782491,0.862614127251551,0.8717058727484491
nonlinear,gaussian,tail_mixture,CQR-GBR,1.0,0.83648,0.011724374845476475,0.06351999999999997,0.06351999999999997,5.336618564053217,14.617056654218585,0.0,1.0,0.0,0.001,,0.010508956182551614,,,,,0.0021405681918378705,0.8321020464830468,0.8408579535169532
nonlinear,gaussian,tail_mixture,CQR-GBR,1.5,0.8054533333333332,0.012981677627448205,0.09454666666666664,0.09454666666666664,5.490578559217295,18.842811605418767,0.0,1.0,0.0,0.001,,0.018201950958875945,,,,,0.0023701192236045094,0.8006058952418288,0.8103007714248377
nonlinear,gaussian,tail_mixture,CQR-GBR,2.0,0.7714533333333333,0.01220536155034798,0.12854666666666661,0.12854666666666661,5.641903655368368,23.000120551950392,0.0,1.0,0.0,0.001,,0.026867849462879245,,,,,0.0022283839478772715,0.766895776429082,0.7760108902375846
nonlinear,gaussian,tail_mixture,Estimated-WCP-Primary,0.0,0.9075066666666667,0.01340661013837198,0.0117466666666666,0.002119999999999987,5.517605924207155,7.3394363680189745,0.0,0.9554627569365264,0.21000371540612575,0.002756838635599327,0.4977024666666666,0.004185435629133746,0.19597403720398948,0.14299587449990947,,0.9554627569365265,0.002447700930821263,0.9025005561678753,0.9125127771654581
nonlinear,gaussian,tail_mixture,Estimated-WCP-Primary,0.5,0.8864933333333334,0.010148515547413419,0.0140933333333333,0.013799999999999974,5.974581016148265,12.503172526050262,0.002573333333333287,0.908437655163489,0.3138339590867273,0.00448630444822577,0.53021308,0.00542465396918063,0.22462905316927062,0.17207624129615395,0.4470232844338437,2.281196751043399,0.0018528569635034061,0.8827038153489442,0.8902828513177226
nonlinear,gaussian,tail_mixture,Estimated-WCP-Primary,1.0,0.86224,0.01434418300939082,0.037759999999999974,0.037759999999999974,6.240448616977269,15.803370308103371,0.011759999999999942,0.8475101987508226,0.4207291846804368,0.006317105416144187,0.5640632133333334,0.010508956182551614,0.25262409713791684,0.19643059438263183,0.5732173860046963,4.7496145977685025,0.0026188775344085633,0.8568837940375122,0.8675962059624878
nonlinear,gaussian,tail_mixture,Estimated-WCP-Primary,1.5,0.8422133333333334,0.02035376324321674,0.057786666666666646,0.057786666666666646,6.4793184030468,18.310143371223077,0.0282133333333333,0.811590568829735,0.4807261218845464,0.006894099982910203,0.6014238933333333,0.018201950958875945,0.2765764135659841,0.2181404485253476,0.6391710237786664,8.112763225238082,0.003716071752809772,0.8346131132321948,0.849813553434472
nonlinear,gaussian,tail_mixture,Estimated-WCP-Primary,2.0,0.8280799999999999,0.017080547516056862,0.07191999999999998,0.07191999999999998,6.764693331143246,19.885935222280008,0.04949333333333329,0.7602675206917175,0.5612037090775427,0.008107179589081963,0.6374744533333333,0.026867849462879245,0.2988479412370699,0.2377702580493187,0.6887577887217002,11.338464886842353,0.003118467056361059,0.8217020187383159,0.8344579812616839
nonlinear,gaussian,tail_mixture,Estimated-WCP-Sensitivity,0.0,0.90672,0.01260559262856142,0.01106666666666661,0.0021733333333333266,5.495495171001532,7.334383669947423,0.0,0.9695615580427337,0.17279738705284206,0.0023232324745568367,0.49771188,0.004185435629133746,0.16440463045674408,0.11985551071276276,,0.9695615580427337,0.002301455811127977,0.9020129943550225,0.9114270056449775
nonlinear,gaussian,tail_mixture,Estimated-WCP-Sensitivity,0.5,0.87928,0.009465960796089513,0.020719999999999968,0.020719999999999968,5.824351468997738,12.903977321733045,0.00105333333333329,0.9513204708802563,0.22419627938785106,0.00308434833037228,0.5307150933333333,0.00542465396918063,0.17814403755145733,0.13231233631481779,0.453632386598638,2.4005615559723767,0.0017282400854925955,0.8757453521484285,0.8828146478515714
nonlinear,gaussian,tail_mixture,Estimated-WCP-Sensitivity,1.0,0.8455066666666667,0.012396521573668834,0.05449333333333331,0.05449333333333331,5.963182459909249,17.526849128912016,0.0034666666666666236,0.9354242041073423,0.26094973531570204,0.0034249479098903096,0.5646206133333334,0.010508956182551614,0.19310308897476197,0.14276593294391215,0.5834141467053016,5.568834334416419,0.0022632848334992865,0.8408777294366047,0.8501356038967288
nonlinear,gaussian,tail_mixture,Estimated-WCP-Sensitivity,1.5,0.8108666666666667,0.016106570373465662,0.0891333333333333,0.0891333333333333,6.068615182483485,21.889156363670473,0.00853333333333329,0.9254191974424439,0.2826439678767971,0.0035452872253769335,0.6017077466666667,0.018201950958875945,0.2143955832658051,0.15952465847902647,0.6493230545887276,9.808335830416857,0.002940643972530517,0.8048523744470885,0.816880958886245
nonlinear,gaussian,tail_mixture,Estimated-WCP-Sensitivity,2.0,0.77692,0.01409490981732842,0.12307999999999998,0.12307999999999998,6.156821114040847,25.84598999404033,0.015239999999999946,0.9156630014540634,0.30298256457493367,0.0038144895224929633,0.6380207866666667,0.026867849462879245,0.24097962379213322,0.18273203647762043,0.6970814106095259,14.842838171199977,0.0025733666843172653,0.7716568741771577,0.7821831258228424
nonlinear,gaussian,tail_mixture,Oracle-WCP-Ridge,0.0,0.9016,0.011852891397577168,0.009439999999999957,0.003919999999999996,5.398518794699807,7.326699970327782,0.0,1.0,0.0,0.001,,0.004185435629133746,0.0,0.0,1.0,1.0,0.002164031996703983,0.8971740576138173,0.9060259423861826
nonlinear,gaussian,tail_mixture,Oracle-WCP-Ridge,0.5,0.9059466666666667,0.01935076819883533,0.013973333333333284,0.004013333333333326,5.8071070555828745,8.316775355136333,0.03695999999999995,0.8028698407274361,0.6315942335370474,0.019302019780287047,,0.00542465396918063,0.0,0.0,1.0,1.0,0.0035329507491852416,0.8987209710702381,0.9131723622630953
nonlinear,gaussian,tail_mixture,Oracle-WCP-Ridge,1.0,0.9084666666666668,0.02195470781865016,0.016733333333333274,0.00413333333333332,6.186823110448787,9.06859142164386,0.07659999999999997,0.6469060434667988,1.2265212984029645,0.03633697281118616,,0.010508956182551614,0.0,0.0,1.0,1.0,0.004008362905236577,0.9002686440364518,0.9166646892968817
